Unnamed: 0,iso_code,region_group,income_group,country,survey,year,level,grade,category,sex,location,wealth,region,ethnicity,religion,language,disability,hh_edu_head,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
162351,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Female,,Quintile 5,,,Catholic,,,,0.842199981212616,0.476999998092651,0.433699995279312,0.845899999141693,0.513100028038025,0.500800013542175,9.99199962615967,,0.0252999998629093,0.0023000000510364,0.0878999978303909,0.438300013542175,90.0,77.0,68.0,249.0,249.0,188.0,97.0,,97.0,133.0,84.0,86.0,,,,,0.022299999371171,92.0,,,,,0.29229998588562,91.0,0.29229998588562,91.0,0.334100008010864,99.0,0.0138999996706843,1024.0,0.0740000009536743,167.0,0.973299980163574,248.0,,,,,,,,,,,,,,,,,,,,,,,,
162352,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Female,,Quintile 5,,,Jehovah's Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162353,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Female,,Quintile 5,,,Muslim,,,,,,,0.820699989795685,0.442200005054474,,,,,,,,,,,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,0.0261000003665686,116.0,,,1.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,
162354,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Female,,Quintile 5,,,No Religion/None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162355,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Female,,Quintile 5,,,Protestant,,,,0.873199999332428,0.364199995994568,0.500299990177155,0.864099979400635,0.399800002574921,0.45320001244545,9.18879985809326,,0.0412000007927418,0.0185000002384186,0.151500001549721,0.418300002813339,115.0,117.0,84.0,336.0,336.0,252.0,147.0,,147.0,151.0,88.0,115.0,,,,,0.0185000002384186,93.0,,,,,0.305000007152557,105.0,0.305000007152557,105.0,0.255400002002716,118.0,0.0171000007539988,1279.0,0.0790999978780746,194.0,0.976999998092651,332.0,,,,,,,,,,,,,,,,,,,,,,,,
162356,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Female,,Quintile 5,,,Traditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162357,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 1,,,Adventist,,,,,,,0.352999985218048,0.023700000718236,,,,,0.106100000441074,,,,,,33.0,33.0,,,,,82.0,,,,,,,0.0772999972105026,57.0,,,,,,,,,,,0.0,339.0,0.282099992036819,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,
162358,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 1,,,Catholic,,,,0.345899999141693,0.0,0.0182000007480383,0.33270001411438,0.0366999991238117,0.0196000002324581,4.61679983139038,,0.380800008773804,0.126300007104874,0.197799995541573,0.619799971580505,66.0,37.0,30.0,143.0,143.0,96.0,53.0,,53.0,230.0,78.0,53.0,,,,,0.0449000000953674,142.0,,,,,0.0,43.0,0.0,43.0,0.0199999995529652,52.0,0.0005000000237487,974.0,0.299699991941452,278.0,0.83380001783371,107.0,,,,,,,,,,,,,,,,,,,,,,,,
162359,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 1,,,Jehovah's Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162360,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 1,,,Muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162361,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 1,,,No Religion/None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162362,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 1,,,Protestant,,,,0.257699996232986,0.0549000017344952,0.0681999996304512,0.29789999127388,0.045499999076128,0.0217000003904104,4.5858998298645,,0.375200003385544,0.16159999370575,0.18690000474453,0.540700018405914,71.0,46.0,34.0,161.0,161.0,104.0,55.0,,55.0,259.0,112.0,49.0,,,,,0.0755999982357025,162.0,,,,,0.0,49.0,0.0,49.0,0.0,62.0,0.0,1064.0,0.357499986886978,334.0,0.770099997520447,121.0,,,,,,,,,,,,,,,,,,,,,,,,
162363,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 2,,,Adventist,,,,,,,0.441399991512299,0.0926000028848648,0.0795999988913536,,,,0.0654999986290932,,,,,,43.0,43.0,30.0,,,,57.0,,,,,,,0.0285999998450279,38.0,,,,,,,,,,,0.0020000000949949,271.0,0.226300001144409,70.0,0.895900011062622,36.0,,,,,,,,,,,,,,,,,,,,,,,,
162364,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 2,,,Catholic,,,,0.582199990749359,0.086499996483326,,0.473899990320206,0.0683000013232231,0.0863000005483627,4.9362998008728,,0.348300009965897,0.105400003492832,0.203899994492531,0.587100028991699,86.0,56.0,,175.0,175.0,89.0,49.0,,49.0,219.0,100.0,71.0,,,,,0.0546999983489513,151.0,,,,,0.0211999993771315,40.0,0.0211999993771315,40.0,0.0,66.0,0.0,1035.0,0.319700002670288,289.0,0.856700003147125,151.0,,,,,,,,,,,,,,,,,,,,,,,,
162365,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 2,,,Jehovah's Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162366,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 2,,,Muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162367,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 2,,,No Religion/None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162368,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 2,,,Protestant,,,,0.42399999499321,0.197699993848801,,0.421000003814697,0.0949999988079071,0.0183000005781651,4.79640007019043,,0.254000008106232,0.107799999415874,0.145199999213219,0.473199993371964,61.0,45.0,,138.0,138.0,91.0,45.0,,45.0,181.0,74.0,54.0,,,,,0.0555000007152557,112.0,,,,,0.0,46.0,0.0,46.0,0.0,72.0,0.001300000003539,893.0,0.314399987459183,259.0,0.892400026321411,108.0,,,,,,,,,,,,,,,,,,,,,,,,
162369,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,Adventist,,,,,,,0.558099985122681,0.0939999967813492,0.161200001835823,,,,0.0733999982476234,0.0472000017762184,,,,,52.0,52.0,30.0,,,,57.0,32.0,,,,,,0.0,46.0,,,,,,,,,,,0.0024000001139938,299.0,0.323399990797043,88.0,1.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,
162370,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,Catholic,,,,0.515799999237061,0.199000000953674,0.105599999427795,0.543200016021729,0.125699996948242,0.113799996674061,5.84560012817383,,0.216600000858307,0.0359999984502792,0.0976999998092651,0.456900000572205,83.0,57.0,35.0,190.0,190.0,111.0,66.0,,66.0,143.0,102.0,72.0,,,,,0.0149999996647239,115.0,,,,,0.0538999997079372,45.0,0.0538999997079372,45.0,0.0,51.0,0.0010999999940395,935.0,0.352200001478195,233.0,0.84469997882843,175.0,,,,,,,,,,,,,,,,,,,,,,,,
162371,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,Jehovah's Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162372,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,Muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162373,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,No Religion/None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162374,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,Protestant,,,,0.521000027656555,0.175400003790855,,0.540199995040894,0.155100002884865,0.0683000013232231,6.29390001296997,,0.112400002777576,0.048200000077486,0.104599997401237,0.390500009059906,65.0,52.0,,146.0,146.0,86.0,46.0,,46.0,202.0,79.0,66.0,,,,,0.0265999995172024,123.0,,,,,0.0,40.0,0.0,40.0,0.0,48.0,0.002199999988079,943.0,0.259200006723404,269.0,0.913100004196167,126.0,,,,,,,,,,,,,,,,,,,,,,,,
162375,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 3,,,Traditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162376,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 4,,,Adventist,,,,,,,0.80620002746582,0.231499999761581,0.286500006914139,,,,0.0986000001430511,,,,,,61.0,61.0,42.0,,,,43.0,,,,,,,0.0219000000506639,37.0,,,,,,,,,,,0.0024999999441206,291.0,0.134700000286102,60.0,0.968699991703033,60.0,,,,,,,,,,,,,,,,,,,,,,,,
162377,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 4,,,Catholic,,,,0.734399974346161,0.306699991226196,0.292600005865097,0.733900010585785,0.229000002145767,0.294600009918213,7.34450006484985,,0.125499993562698,0.0178999993950129,0.163100004196167,0.374500006437302,82.0,76.0,59.0,228.0,228.0,147.0,93.0,,93.0,168.0,76.0,101.0,,,,,0.0190999992191792,112.0,,,,,0.0771000012755394,54.0,0.0771000012755394,54.0,0.0727000012993813,68.0,0.0028999999631196,1031.0,0.155000001192093,237.0,0.937900006771088,214.0,,,,,,,,,,,,,,,,,,,,,,,,
162378,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 4,,,Jehovah's Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162379,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 4,,,Muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162380,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 4,,,No Religion/None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162381,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 4,,,Protestant,,,,0.691699981689453,0.259299993515015,,0.723599970340729,0.237399995326996,0.287299990653992,7.69259977340698,,0.0790000036358833,0.0351000018417835,0.103299997746944,0.231499999761581,75.0,50.0,,163.0,163.0,90.0,55.0,,55.0,182.0,95.0,56.0,,,,,0.0291000008583069,124.0,,,,,0.186299994587898,35.0,0.186299994587898,35.0,0.0527999997138977,67.0,0.0010999999940395,941.0,0.177000001072884,256.0,0.931500017642975,147.0,,,,,,,,,,,,,,,,,,,,,,,,
162382,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,Adventist,,,,,,,0.834500014781952,0.505400002002716,0.579999983310699,,,,0.0,0.034400001168251,,,,,56.0,56.0,41.0,,,,41.0,31.0,,,,,,0.0,35.0,,,,,,,,,,,0.0040000001899898,309.0,0.12950000166893,59.0,0.964800000190735,53.0,,,,,,,,,,,,,,,,,,,,,,,,
162383,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,Catholic,,,,0.847299993038177,0.553699970245361,0.467500001192093,0.809899985790253,0.500899970531464,0.53659999370575,9.40299987792969,,0.0799999982118607,0.0263000000268221,0.0232999995350838,0.357600003480911,67.0,67.0,48.0,196.0,196.0,153.0,81.0,,81.0,133.0,53.0,74.0,,,,,0.0,91.0,,,,,0.358900010585785,72.0,0.358900010585785,72.0,0.317999988794327,70.0,0.0178999993950129,882.0,0.089199997484684,168.0,0.973599970340729,184.0,,,,,,,,,,,,,,,,,,,,,,,,
162384,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,Jehovah's Witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162385,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,Muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016100000590086,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162386,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,No Religion/None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0305000003427267,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162387,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,Protestant,,,,0.791400015354156,0.568700015544891,0.569800019264221,0.811200022697449,0.483999997377396,0.501299977302551,9.59589958190918,,0.0640999972820282,0.0177999995648861,0.0671999976038933,0.27590000629425,80.0,75.0,54.0,224.0,224.0,168.0,97.0,,97.0,165.0,74.0,88.0,,,,,0.0269000008702278,109.0,,,,,0.399899989366531,71.0,0.399899989366531,71.0,0.256000012159348,67.0,0.0183000005781651,1066.0,0.0917999967932701,228.0,0.973200023174286,208.0,,,,,,,,,,,,,,,,,,,,,,,,
162388,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Religion & Sex & Wealth,Male,,Quintile 5,,,Traditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162389,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Rural,,East,,,,,,0.625800013542175,0.303299993276596,0.177100002765656,0.645900011062622,0.210800006985664,0.156900003552437,6.96600008010864,,0.1283999979496,0.0522999987006187,0.10360000282526,0.408600002527237,540.0,390.0,266.0,1291.0,1291.0,916.0,502.0,,502.0,960.0,544.0,430.0,,,,,0.0408000014722347,696.0,,,,,0.0430000014603138,415.0,0.0430000014603138,415.0,0.0379999987781048,399.0,0.0028999999631196,6337.0,0.247099995613098,1443.0,0.921500027179718,1279.0,,,,,,,,,,,,,,,,,,,,,,,,
162390,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Rural,,Kigali,,,,,,0.577099978923798,0.23989999294281,0.263999998569489,0.645900011062622,0.25780001282692,0.255899995565414,7.64190006256104,,0.0974999964237213,0.0292000006884336,0.137600004673004,0.532700002193451,58.0,41.0,33.0,145.0,145.0,118.0,62.0,,62.0,147.0,62.0,48.0,,,,,0.0283000003546476,92.0,,,,,0.0531999990344048,56.0,0.0531999990344048,56.0,0.065200001001358,70.0,0.0027999999001622,842.0,0.156900003552437,187.0,0.937699973583221,145.0,,,,,,,,,,,,,,,,,,,,,,,,
162391,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Rural,,North,,,,,,0.621500015258789,0.25110000371933,0.125,0.630900025367737,0.204600006341934,0.12950000166893,6.67080020904541,,0.122400000691414,0.0388999991118908,0.133900001645088,0.574400007724762,275.0,220.0,204.0,756.0,756.0,570.0,322.0,,322.0,562.0,284.0,270.0,,,,,0.0146000003442168,392.0,,,,,0.0217000003904104,248.0,0.0217000003904104,248.0,0.0361000001430511,288.0,0.0006999999750405,3907.0,0.202099993824959,823.0,0.919700026512146,752.0,,,,,,,,,,,,,,,,,,,,,,,,
162392,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Rural,,South,,,,,,0.67739999294281,0.316900014877319,0.110100001096725,0.643100023269653,0.208199992775917,0.12950000166893,6.39680004119873,,0.165500000119209,0.0518000014126301,0.109099999070168,0.424199998378754,444.0,326.0,289.0,1135.0,1135.0,873.0,470.0,,470.0,990.0,531.0,371.0,,,,,0.0217000003904104,728.0,,,,,0.0417999997735023,403.0,0.0417999997735023,403.0,0.02280000038445,405.0,0.0012000000569969,6538.0,0.201900005340576,1347.0,0.92059999704361,1119.0,,,,,,,,,,,,,,,,,,,,,,,,
162393,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Rural,,West,,,,,,0.655799984931946,0.243599995970726,0.1807000041008,0.64190000295639,0.209800004959106,0.143900007009506,6.61289978027344,,0.152500003576279,0.0763999968767166,0.158999994397163,0.476700007915497,430.0,251.0,254.0,1018.0,1018.0,783.0,418.0,,418.0,903.0,435.0,337.0,,,,,0.0340999998152256,637.0,,,,,0.016100000590086,365.0,0.016100000590086,365.0,0.0353999994695187,393.0,0.00179999996908,5745.0,0.196799993515015,1200.0,0.904399991035461,1011.0,,,,,,,,,,,,,,,,,,,,,,,,
162394,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Urban,,East,,,,,,0.79830002784729,0.39190000295639,0.268999993801117,0.790799975395203,0.379000008106232,0.347400009632111,8.07619953155518,,0.0617999993264675,0.0397000014781952,0.0961999967694283,0.354299992322922,68.0,78.0,38.0,198.0,198.0,145.0,74.0,,74.0,119.0,71.0,68.0,,,,,0.0406000018119812,88.0,,,,,0.107299998402596,71.0,0.107299998402596,71.0,0.221399992704391,70.0,0.0082999998703599,881.0,0.150199994444847,161.0,0.957199990749359,197.0,,,,,,,,,,,,,,,,,,,,,,,,
162395,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Urban,,Kigali,,,,,,0.83490002155304,0.474299997091293,0.469199985265732,0.836600005626678,0.479499995708466,0.430299997329712,9.32310009002686,,0.0636999979615211,0.0166999995708466,0.0813999995589256,0.423000007867813,162.0,190.0,199.0,617.0,617.0,597.0,334.0,,334.0,284.0,137.0,165.0,,,,,0.0165999997407198,191.0,,,,,0.287299990653992,263.0,0.287299990653992,263.0,0.240199998021126,260.0,0.0215000007301569,2526.0,0.105800002813339,363.0,0.965099990367889,613.0,,,,,,,,,,,,,,,,,,,,,,,,
162396,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Urban,,North,,,,,,0.752399981021881,0.511600017547607,0.474200010299683,0.786700010299683,0.483799993991852,0.365399986505508,8.98330020904541,,0.0860000029206276,0.0186000000685453,0.17569999396801,0.625599980354309,50.0,63.0,36.0,157.0,157.0,131.0,66.0,,66.0,103.0,42.0,47.0,,,,,0.0236000008881092,67.0,,,,,0.142399996519089,65.0,0.142399996519089,65.0,0.177200004458427,66.0,0.0269000008702278,721.0,0.0826999992132187,125.0,0.94650000333786,152.0,,,,,,,,,,,,,,,,,,,,,,,,
162397,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Urban,,South,,,,,,0.866900026798248,0.32039999961853,0.32370001077652,0.817600011825562,0.33270001411438,0.355699986219406,8.48289966583252,,0.0350000001490116,0.0485999993979931,0.0728000029921532,0.487399995326996,79.0,66.0,47.0,208.0,208.0,156.0,79.0,,79.0,130.0,74.0,84.0,,,,,0.0168999992311001,84.0,,,,,0.157900005578995,77.0,0.157900005578995,77.0,0.191300004720688,77.0,0.0093000000342726,973.0,0.0995000004768372,179.0,0.981000006198883,208.0,,,,,,,,,,,,,,,,,,,,,,,,
162398,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Female,Urban,,West,,,,,,0.707300007343292,0.360599994659424,0.28549998998642,0.761900007724762,0.411199986934662,0.326700001955032,8.58450031280518,,0.0571999996900558,0.0244999993592501,0.207499995827675,0.383899986743927,85.0,83.0,77.0,266.0,266.0,232.0,123.0,,123.0,182.0,85.0,83.0,,,,,0.0071999998763203,137.0,,,,,0.211300000548363,109.0,0.211300000548363,109.0,0.191899999976158,91.0,0.0049000000581145,1301.0,0.149100005626678,248.0,0.965799987316132,263.0,,,,,,,,,,,,,,,,,,,,,,,,
162399,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Male,Rural,,East,,,,,,0.476799994707108,0.222800001502037,0.141499996185303,0.509299993515015,0.17059999704361,0.129999995231628,6.0560998916626,,0.246800005435944,0.0762000009417534,0.105599999427795,0.375099986791611,444.0,335.0,210.0,1065.0,1065.0,709.0,406.0,,406.0,968.0,501.0,409.0,,,,,0.0425000004470348,688.0,,,,,0.0467000007629395,303.0,0.0467000007629395,303.0,0.0590999983251095,315.0,0.0007999999797903,5616.0,0.326299995183945,1466.0,0.896399974822998,611.0,,,,,,,,,,,,,,,,,,,,,,,,
162400,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Male,Rural,,Kigali,,,,,,0.517099976539612,0.233300000429153,,0.574599981307983,0.19200000166893,0.216999992728233,6.53700017929077,,0.140400007367134,0.0962999984622002,0.13230000436306,0.617500007152557,50.0,52.0,,129.0,129.0,104.0,48.0,,48.0,150.0,44.0,54.0,,,,,0.0296000000089407,97.0,,,,,0.093699999153614,56.0,0.093699999153614,56.0,0.115000002086163,55.0,0.003400000045076,820.0,0.195500001311302,181.0,0.971199989318848,74.0,,,,,,,,,,,,,,,,,,,,,,,,
162401,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Male,Rural,,North,,,,,,0.538500010967255,0.200599998235703,0.131300002336502,0.522599995136261,0.152199998497963,0.138899996876717,5.95489978790283,,0.192100003361702,0.0472999997437,0.177000001072884,0.522300004959106,277.0,180.0,156.0,654.0,654.0,441.0,247.0,,247.0,597.0,295.0,244.0,,,,,0.0335999988019466,423.0,,,,,0.0518999993801117,194.0,0.0518999993801117,194.0,0.0432999990880489,241.0,0.00179999996908,3507.0,0.260300010442734,889.0,0.880599975585938,368.0,,,,,,,,,,,,,,,,,,,,,,,,
162402,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Male,Rural,,South,,,,,,0.530399978160858,0.217099994421005,0.109399996697903,0.542699992656708,0.151399999856949,0.113099999725819,5.9355001449585,,0.229800000786781,0.0794000029563904,0.125799998641014,0.433699995279312,458.0,320.0,212.0,1046.0,1046.0,665.0,364.0,,364.0,1041.0,493.0,395.0,,,,,0.0485999993979931,729.0,,,,,0.0636999979615211,301.0,0.0636999979615211,301.0,0.0522999987006187,333.0,0.0006999999750405,5715.0,0.265799999237061,1440.0,0.922999978065491,605.0,,,,,,,,,,,,,,,,,,,,,,,,
162403,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Male,Rural,,West,,,,,,0.623799979686737,0.258100003004074,0.117600001394749,0.605400025844574,0.166500002145767,0.160199999809265,6.16680002212524,,0.207300007343292,0.103399999439716,0.168699994683266,0.470800012350082,399.0,273.0,175.0,914.0,914.0,600.0,324.0,,324.0,934.0,450.0,338.0,,,,,0.0304000005125999,626.0,,,,,0.032200001180172,276.0,0.032200001180172,276.0,0.0710000023245811,306.0,0.001300000003539,4985.0,0.253699988126755,1222.0,0.907299995422363,565.0,,,,,,,,,,,,,,,,,,,,,,,,
162404,RWA,Sub-Saharan Africa,Low income,Rwanda,DHS,2020,,1,Location & Region & Sex,Male,Urban,,East,,,,,,0.704599976539612,0.509899973869324,0.192499995231628,0.693899989128113,0.358999997377396,0.288599997758865,7.5246000289917,,0.213300004601479,0.0732999965548515,0.0214000009000301,0.335099995136261,65.0,53.0,33.0,162.0,162.0,120.0,64.0,,64.0,128.0,62.0,59.0,,,,,0.029899999499321,72.0,,,,,0.156299993395805,56.0,0.156299993395805,56.0,0.123000003397465,46.0,0.0063000000081956,762.0,0.227500006556511,164.0,0.980700016021729,107.0,,,,,,,,,,,,,,,,,,,,,,,,
